data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,snapshot_id,algo,galgo,AIL,dm,am,AAIL,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_anonymized_entities,num_raw_edges,num_anonymized_edges,anonymized_anonymity,anonymized_attribute_anonymity,anonymized_degree_anonymity,num_removed_entities,num_removed_edges
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,0,tanga,ad2,0.1267261528638969,0.12600965665322095,0.1274426490745718,0.01295552164077895,48,3905,5938,42331,4420,3953,7113,48269,1,10,1,515,1175
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,6,tanga,ad2,0.29446319090257433,0.29339849157870157,0.2955278902264464,0.015520306402245339,46,3232,5444,40213,4528,3278,7425,45657,1,10,1,1296,1981
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,8,-1,1,-1,km,gs#0.00,gs,gs,0.0,6,tanga,ad2,0.23680070466069947,0.23593892936405975,0.2376624799573377,0.012724560854846077,41,3491,5907,32804,4528,3532,7425,38711,1,8,1,1037,1518
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,4,-1,1,-1,km,gs#0.00,gs,gs,0.0,1,tanga,ad2,0.17756210565636005,0.17733734136977344,0.177786869942945,0.014701027934050915,54,3688,5865,11822,4429,3742,7145,17687,1,4,1,741,1280
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,2,-1,1,-1,km,gs#0.00,gs,gs,0.0,5,tanga,ad2,0.08619557115595253,0.08610399143884533,0.08628715087305922,0.00010127972753014326,0,4097,6616,4081,4483,4097,7287,10697,1,2,1,386,671
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,3,-1,km,gs#0.00,gs,gs,0.0,8,tanga,ad2,0.2555363260471737,0.254361158185404,0.2567114939089444,0.016194443163384094,54,3635,6615,49946,4821,3689,8604,56561,1,10,1,1186,1989
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.00,gs,gs,0.0,4,tanga,ad2,0.20300126027763635,0.2024378097371991,0.20356471081806993,0.01277132813453847,44,3601,5872,21770,4471,3645,7242,27642,1,6,1,870,1370
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,3,-1,km,gs#0.00,gs,gs,0.0,6,tanga,ad2,0.25484325944221947,0.2537206389227588,0.2559658799616787,0.014220231379615547,44,3412,5721,41773,4528,3456,7425,47494,1,10,1,1116,1704
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,6,-1,1,-1,km,gs#0.00,gs,gs,0.0,5,tanga,ad2,0.20338047025281777,0.20278471526582587,0.20397622523980669,0.012785150607875594,44,3609,5913,22002,4483,3653,7287,27915,1,6,1,874,1374
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,2,-1,km,gs#0.00,gs,gs,0.0,2,tanga,ad2,0.2950169378637424,0.29393651408795446,0.2960973616395318,0.01552731083903507,45,3166,5333,38835,4439,3211,7178,44168,1,10,1,1273,1845
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,2,-1,km,gs#0.00,gs,gs,0.0,8,tanga,ad2,0.30111930985323937,0.3000427063890146,0.3021959133174645,0.014560464431157915,45,3406,6254,47483,4821,3451,8604,53737,1,10,1,1415,2350
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,5,tanga,ad2,0.2964864437090405,0.295430483299865,0.29754240411821464,0.01568984656048817,46,3191,5329,39083,4483,3237,7287,44412,1,10,1,1292,1958
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.00,gs,gs,0.0,2,tanga,ad2,0.25192483936470006,0.250726754872693,0.2531229238567042,0.013360475357465765,40,3356,5564,41075,4439,3396,7178,46639,1,10,1,1083,1614
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,4,-1,1,-1,km,gs#0.00,gs,gs,0.0,9,tanga,ad2,0.15133229393944128,0.15094056378843626,0.15172402409044516,0.016277254734799934,69,4292,8157,19045,4986,4361,9350,27202,1,4,1,694,1193
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,2,-1,1,-1,km,gs#0.00,gs,gs,0.0,3,tanga,ad2,0.11018802554754974,0.11011538635056282,0.11026066474453511,8.283387349767013e-05,0,3968,6246,3726,4459,3968,7220,9972,1,2,1,491,974
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,9,tanga,ad2,0.2990147099602526,0.297860766952755,0.30016865296774764,0.01827069492770709,60,3543,6846,53267,4986,3603,9350,60113,1,10,1,1443,2504
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,2,-1,km,gs#0.00,gs,gs,0.0,3,tanga,ad2,0.2943030513763788,0.29329774757152766,0.29530835518122905,0.015348055661343184,45,3183,5321,38378,4459,3228,7220,43699,1,10,1,1276,1899
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,2,-1,km,gs#0.00,gs,gs,0.0,1,tanga,ad2,0.29131102334423264,0.2903757367277988,0.2922463099606668,0.01618660913468308,48,3177,5338,38517,4429,3225,7145,43855,1,10,1,1252,1807
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.00,gs,gs,0.0,8,tanga,ad2,0.12296923210102448,0.1221584186041706,0.12378004559787703,0.01427495055850435,58,4283,7194,52964,4821,4341,8604,60158,1,10,1,538,1410
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,2,-1,1,-1,km,gs#0.00,gs,gs,0.0,6,tanga,ad2,0.08556294970990382,0.08546912946066276,0.0856567699591438,0.00010365452637838314,0,4141,6757,4237,4528,4141,7425,10994,1,2,1,387,668
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,2,-1,1,-1,km,gs#0.00,gs,gs,0.0,7,tanga,ad2,0.08654685324388092,0.08645006529691106,0.08664364119084964,0.00010705006183565927,0,4227,7072,4561,4627,4227,7777,11633,1,2,1,400,705
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.00,gs,gs,0.0,2,tanga,ad2,0.12066425436799402,0.11993148446775219,0.12139702426823494,0.012590894068613906,47,3948,6053,43108,4439,3995,7178,49161,1,10,1,491,1125
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,2,-1,1,-1,km,gs#0.00,gs,gs,0.0,2,tanga,ad2,0.1442361268255576,0.14417743849303946,0.1442948151580748,6.961684216449193e-05,0,3799,5892,3386,4439,3799,7178,9278,1,2,1,640,1286
yago15,-1,isCitizenOf,mean,10,all,adm,0.5,0.5,4,-1,1,-1,km,gs#0.00,gs,gs,0.0,5,tanga,ad2,0.1441236937901304,0.14377147483313069,0.14447591274712906,0.013621659141896607,52,3883,6380,13467,4483,3935,7287,19847,1,4,1,600,907
